"LocusName","He","FST","T1","T2","FSTNoCorr","T1NoCorr","T2NoCorr","meanAlleleFreq","indexOrder","GoodH","qvalues","pvalues","pvaluesRightTail","OutlierFlag"
"4234_pilon_163.002",0.0154550130530564,0.0143932394569388,0.000111590914940793,0.00775300899249589,0.0281374019726815,0.00021819275851534,0.00775454531044416,0.992211838006231,42,"goodH",0.702063571240047,0.147116356045927,0.0735581780229637,FALSE
"4411_pilon_5582.003",0.0258020419496774,-0.00152828858097116,-1.97528610255856e-05,0.0129248240623728,0.017070550563436,0.000220700537954376,0.0129287299278503,0.986928104575163,44,"goodH",0.942346640519724,0.757382755115971,0.378691377557986,FALSE
"4810_pilon_4737.002",0.0184033202656979,-0.00313705729641367,-2.8899439894752e-05,0.00921227671798992,0.0109882472865956,0.000101249334038394,0.00921432976503054,0.990712074303406,46,"goodH",0.956406626980217,0.583232860451895,0.708383569774052,FALSE
"4906_pilon_9673.004",0.0273919753086418,-0.00659997420538371,-9.04584194064588e-05,0.0137058746885208,0.00749733508259169,0.000102779333735242,0.0137087822010102,0.986111111111111,48,"goodH",0.959551729174509,0.229043431048786,0.885478284475607,FALSE
"5047_pilon_16086.004",0.161350835230122,0.00745881477716142,0.000603572959123126,0.0809207598198095,0.0266440453131902,0.00215670545050442,0.0809451202005251,0.0885093167701863,50,"goodH",0.755592358388961,0.188427540063508,0.0942137700317539,FALSE
"5055_pilon_6207.001",0.0282516532110837,-0.00353886046784024,-5.00465575853829e-05,0.0141419979793456,0.0109092995436899,0.000154311620911441,0.0141449613967835,0.985668789808917,52,"goodH",0.956406626980217,0.574303706185747,0.712848146907127,FALSE
"5074_pilon_41397.001",0.0886289858645626,0.00228999836434874,0.000101698975659773,0.0444100647594547,0.0193449369402046,0.000859325016575021,0.0444211846867842,0.953525641025641,54,"goodH",0.942346640519724,0.564557860051831,0.282278930025916,FALSE
"5074_pilon_114485.003",0.0831758034026464,0.0441921504137807,0.00185053826799999,0.0418748182804637,0.0565711946153315,0.00236934590443689,0.0418825503075866,0.956521739130435,56,"goodH",0.0147404997125152,0.000580454910959149,0.000290227455479575,TRUE
"5312_pilon_16235.003",0.0995730049900605,0.00960767903487812,0.000479608456703733,0.0499192838314688,0.0230854667276844,0.0011526182471579,0.0499283060097573,0.947452229299363,58,"goodH",0.872713936509358,0.330113998636711,0.165056999318355,FALSE
"5499_pilon_6512.003",0.137957640523128,-0.00964456394937333,-0.000665673211775783,0.069020560729346,0.00687992980747621,0.000474977145613137,0.0690380801700904,0.925465838509317,60,"goodH",0.959551729174509,0.180247376437809,0.909876311781096,FALSE
"6480_pilon_17463.001",0.107676992836458,0.00789517223898671,0.000426206891700767,0.0539832290923482,0.0233811660656118,0.00126249552790097,0.0539962602531532,0.942901234567901,62,"goodH",0.87214108630942,0.315625031652404,0.157812515826202,FALSE
"6838_pilon_32743.001",0.314997565824171,0.0168485000492246,0.00266345006878422,0.158082325489075,0.0315152300295266,0.00498303589118897,0.158115168016237,0.804140127388535,64,"goodH",0.564840661373774,0.0821687597135181,0.0410843798567591,FALSE
"6878_pilon_1203.003",0.218142876593249,-0.00555089235622899,-0.000606166106007609,0.109201560236958,0.0117106299261726,0.00127917336854407,0.109231815590482,0.875404530744337,66,"goodH",0.956406626980217,0.665670319841416,0.667164840079292,FALSE
"7107_pilon_5978.002",0.0283405975359552,0.000354277800876099,5.0283644665641e-06,0.0141932812446317,0.014726183933863,0.000209053428627452,0.0141960354132703,0.985623003194888,68,"goodH",0.956406626980217,0.994002950497816,0.497001475248908,FALSE
"7240_pilon_12488.002",0.0237354471588704,-0.000488287112310329,-5.8031309898758e-06,0.0118846695797854,0.0131024094936776,0.000155750750139473,0.0118871838202453,0.987987987987988,70,"goodH",0.956406626980217,0.825335587386776,0.587332206306612,FALSE
"7356_pilon_1442.001",0.0298438934802572,0.012993854872924,0.000194553832435888,0.0149727570715978,0.0291244019112222,0.000436185570791173,0.0149766361596288,0.984848484848485,72,"goodH",0.679046575935855,0.124478733654266,0.0622393668271328,FALSE
"7457_pilon_3768.003",0.0326707210737189,-0.00567631424734371,-9.28119272177682e-05,0.0163507380270922,0.00944988329547171,0.000154550712140707,0.0163547746896268,0.983388704318937,74,"goodH",0.957039443822853,0.414617260621212,0.792691369689394,FALSE
"7525_pilon_7283.002",0.0284301035502958,-0.00761397458502259,-0.000108305546946667,0.0142245742663384,0.00701891526522767,9.98603313261528e-05,0.0142273168363878,0.985576923076923,76,"goodH",0.959551729174509,0.19074700945746,0.90462649527127,FALSE
"7922_pilon_0_20015.002",0.121227709190672,0.0231011046870433,0.00140677115011308,0.0608962718091182,0.0392058712050194,0.00238806696050672,0.0609109525463364,0.935185185185185,78,"goodH",0.217062932290798,0.0198425404425711,0.00992127022128553,FALSE
"7931_pilon_10490.004",0.0354152109647945,-0.0073087158432409,-0.000129552764386164,0.0177257902981649,0.0104048512102746,0.000184484588804008,0.0177306320941747,0.981967213114754,80,"goodH",0.957039443822853,0.517810496280745,0.741094751859628,FALSE
"8172_pilon_609.003",0.0390822010613874,0.00686236619651286,0.000134411991497181,0.0195868287480029,0.0204181279844399,0.00040000373227217,0.0195906173463602,0.980061349693252,82,"goodH",0.935943453655933,0.487055748918013,0.243527874459006,FALSE
"8521_pilon_5766.002",0.112027200990556,-0.0110899165200138,-0.000621468895410337,0.0560390959020097,0.00588567590515256,0.000329922932783725,0.0560552327549835,0.940438871473354,84,"goodH",0.960107515185461,0.113937215316065,0.943031392341968,FALSE
"8536_pilon_8472.004",0.172335600907029,0.00817386040464349,0.000706032688104579,0.0863768957570512,0.0209569466145784,0.00181055921470965,0.0863942275565163,0.0952380952380952,86,"goodH",0.927440829920718,0.451349962298904,0.225674981149452,FALSE
"8805_pilon_834.004",0.0299332046082352,-0.0061863856078571,-9.26867896517326e-05,0.0149823815595999,0.0104926676905791,0.000157245441973314,0.0149862214844084,0.0151975683890578,88,"goodH",0.957039443822853,0.52756622043259,0.736216889783705,FALSE
"9784_pilon_16209.002",0.0181253718024985,0.00212142139904248,1.92598820925837e-05,0.00907876299413067,0.0158857869147825,0.000144253364562567,0.00908065589299402,0.990853658536585,90,"goodH",0.953633240168414,0.872634894857299,0.43631744742865,FALSE
"10084_pilon_91633.003",0.0319404621352675,-0.00315753970604079,-5.04881105976779e-05,0.0159896993539266,0.0115314428072579,0.00018442335295081,0.0159930856904336,0.983766233766234,92,"goodH",0.956406626980217,0.645126855278833,0.677436572360584,FALSE
"10174_pilon_1037.001",0.134226279711748,0.00671481134125433,0.000451831368531366,0.0672887659189191,0.0229102645123877,0.00154198579175616,0.0673054556363764,0.927652733118971,94,"goodH",0.872713936509358,0.338957171673302,0.169478585836651,FALSE
"10284_pilon_1940.004",0.0501882460973371,0.00464795755879232,0.000116896835657625,0.0251501512608473,0.019700886641026,0.000495596351707962,0.0251560430115825,0.974242424242424,96,"goodH",0.942346640519724,0.537898580899081,0.26894929044954,FALSE
"10392_pilon_1056.002",0.027226278745907,-0.00364493606172115,-4.9672069346215e-05,0.0136276929156227,0.010303495775335,0.000140444427122691,0.0136307550548906,0.986196319018405,98,"goodH",0.957039443822853,0.506597940063086,0.746701029968457,FALSE
"10451_pilon_1_113.001",0.0302043735180098,-0.00394250416619654,-5.96020199953318e-05,0.0151178077391436,0.00997482224136605,0.00015082871986964,0.0151209431326151,0.984662576687117,100,"goodH",0.957039443822853,0.470624181737372,0.764687909131314,FALSE
"10867_pilon_4956.002",0.0754648095581456,-0.00485739303789006,-0.000183505490650059,0.0377785963002428,0.0118430648422104,0.000447527597412794,0.0377881573203703,0.960725075528701,102,"goodH",0.956406626980217,0.680877730313511,0.659561134843244,FALSE
"11109_pilon_0_9627.002",0.0765742030185554,-0.00277824268405769,-0.000106517722351547,0.0383399632302731,0.0130017542559042,0.000498610171357668,0.0383494535847919,0.960122699386503,104,"goodH",0.956406626980217,0.813859835723522,0.593070082138239,FALSE
"11179_pilon_1930.002",0.102111363063744,-0.0018864193525175,-9.64538978498174e-05,0.0511306766022603,0.0136720463216909,0.000699229461897258,0.0511429997708478,0.946031746031746,106,"goodH",0.956406626980217,0.889795909583828,0.555102045208086,FALSE
"11596_pilon_17128.002",0.116507850777362,-0.00681814078853816,-0.000397529229402369,0.0583046378377295,0.00890829494209703,0.000519520739355145,0.0583187627634665,0.937888198757764,108,"goodH",0.959551729174509,0.359127139501957,0.820436430249021,FALSE
"11596_pilon_51963.001",0.0467750002551828,-0.00187160570661416,-4.38401430895862e-05,0.0234238135386408,0.0144452182554163,0.000338449708011357,0.0234298784571464,0.976038338658147,110,"goodH",0.956406626980217,0.975499321909618,0.512250339045191,FALSE
"11647_pilon_12496.004",0.0418969596648244,-0.00251890012369775,-5.28299936724779e-05,0.0209734372456671,0.0112423668974745,0.000235842293261634,0.0209779929273269,0.978593272171254,112,"goodH",0.956406626980217,0.612100626686579,0.69394968665671,FALSE
"11723_pilon_7898.001",0.0224690082644627,-0.00154849112387575,-1.74211777156376e-05,0.0112504214244598,0.0132270758540096,0.000148850435859625,0.0112534650517259,0.988636363636364,114,"goodH",0.956406626980217,0.839517460159841,0.580241269920079,FALSE
"12277_pilon_8656.001",0.03955769453339,0.00969998433298373,0.000192372349444039,0.0198322330057687,0.0233386225690277,0.000462944261103104,0.0198359718845391,0.979813664596273,116,"goodH",0.87214108630942,0.317676260971773,0.158838130485887,FALSE
"12316_pilon_9667.001",0.0654011834319528,0.00518961716536949,0.000170114121782981,0.0327797053929448,0.0212994918580652,0.000698375489460521,0.0327883638780837,0.966153846153846,118,"goodH",0.913036607894841,0.429738101483972,0.214869050741986,FALSE
"12568_pilon_338.003",0.0719713512097127,0.0621292985407647,0.00225614738836101,0.0363137431349026,0.0741572714343451,0.0026934053321259,0.0363201784535788,0.962616822429907,120,"goodH",0.00109631798298924,1.23345916664963e-05,6.16729583324815e-06,TRUE
"12643_pilon_36568.001",0.0930711032554312,0.000921537361455175,4.29687489942956e-05,0.0466272457216979,0.017837337603272,0.000831916759767097,0.0466390656649618,0.951070336391437,122,"goodH",0.942346640519724,0.68806500893995,0.344032504469975,FALSE
"12757_pilon_3071.003",0.0154073916901354,-0.00600185949866342,-4.63032196346433e-05,0.00771481232523933,0.0139686457364181,0.000107797280834458,0.00771708889097361,0.992236024844721,124,"goodH",0.956406626980217,0.922952846620286,0.538523576689857,FALSE
"12768_pilon_21269.002",0.0308566150096794,0.00669119977253193,0.000103511100208882,0.0154697369272706,0.0235338177193099,0.000364156108524754,0.0154737371075139,0.984326018808777,126,"goodH",0.87214108630942,0.308356132572684,0.154178066286342,FALSE
"13004_pilon_5603.001",0.0364615782764139,-0.00574271102357937,-0.000104780054375369,0.0182457473386953,0.00831527364850858,0.0001517517553621,0.0182497608349087,0.981424148606811,128,"goodH",0.959551729174509,0.301625976670948,0.849187011664526,FALSE
"13016_pilon_35710.001",0.0181253718024985,-0.00591974485927568,-5.36908222999124e-05,0.00906978654929426,0.00808114305367924,7.33115882247234e-05,0.00907193298494395,0.990853658536585,130,"goodH",0.959551729174509,0.279997891006731,0.860001054496635,FALSE
"13638_pilon_6833.001",0.0252324714960857,-0.00345959403740501,-4.36978967553957e-05,0.0126309319194494,0.0110426676623543,0.000139506679027803,0.0126334218590492,0.987220447284345,132,"goodH",0.956406626980217,0.589399454472919,0.70530027276354,FALSE
"13849_pilon_7549.002",0.250996434866207,0.00374009287429145,0.000470316328649767,0.125749906341261,0.0177911308121164,0.00223766694498911,0.125774295553219,0.852848101265823,134,"goodH",0.942346640519724,0.69211986881763,0.346059934408815,FALSE
"13881_pilon_487.002",0.0470314994919436,-0.000841157724256127,-1.98075658746435e-05,0.0235479807216419,0.0126208729165914,0.000297256473707979,0.023552766569514,0.975903614457831,136,"goodH",0.956406626980217,0.770270153091931,0.614864923454035,FALSE
"14237_pilon_27469.001",0.0220445048480669,-0.00309752661224231,-3.41825769967278e-05,0.0110354425565316,0.0114221427765757,0.000126079498583909,0.0110381651718161,0.988853503184713,138,"goodH",0.956406626980217,0.632620162241629,0.683689918879186,FALSE
"14364_pilon_3884.001",0.0181802878545576,0.00905835017422272,8.25587289644704e-05,0.00911410216834045,0.0226964700692563,0.000206903851394018,0.00911612469968541,0.990825688073395,140,"goodH",0.885686613285352,0.350013384776491,0.175006692388245,FALSE
"14412_pilon_1765.002",0.0698788802584862,0.00285821044815149,0.000100057806457625,0.0350071515980694,0.0172775198862088,0.000604967678235744,0.0350147290942283,0.963746223564955,142,"goodH",0.942346640519724,0.738250794050752,0.369125397025376,FALSE
"14431_pilon_5063.001",0.0710007807363575,-0.003195791998529,-0.000113599458122799,0.0355465744250839,0.0123238101861726,0.000438174070675989,0.0355550811037014,0.963141025641026,144,"goodH",0.956406626980217,0.736150353931156,0.631924823034422,FALSE
"14474_pilon_1069.004",0.113223980258383,0.0146762668436449,0.000833588071247812,0.0567983725104297,0.0279278290103975,0.00158657823907337,0.0568099381617772,0.939759036144578,146,"goodH",0.703337964785765,0.152375943381001,0.0761879716905005,FALSE
"14604_pilon_4640.001",0.126356328930179,-0.0015174945976489,-9.59890291825808e-05,0.0632549396428163,0.0113048979408797,0.00071523149649149,0.0632673996909906,0.932228915662651,148,"goodH",0.956406626980217,0.619229864815338,0.690385067592331,FALSE
"14760_pilon_15333.002",0.0589425448767102,-0.00157780111716426,-4.65595150723087e-05,0.0295091152907718,0.0119343180369099,0.000352243103004745,0.0295151429612772,0.969604863221885,150,"goodH",0.956406626980217,0.691364481872426,0.654317759063787,FALSE
"14805_pilon_27488.002",0.0920915712799166,0.00825583886672232,0.000381157091738076,0.04616818446814,0.0230705970343944,0.00106536932624692,0.0461786630254359,0.951612903225806,152,"goodH",0.872713936509358,0.330857004198734,0.165428502099367,FALSE
"15240_pilon_11913.001",0.0219753086419752,-0.0126755208245531,-0.000139277554236202,0.0109879156970351,0.00204368390677056,2.24610357096986e-05,0.0109904646385319,0.988888888888889,154,"goodH",0.966587183853654,0.00289503985211819,0.998552480073941,FALSE
"15505_pilon_1182.001",0.0253122945430637,0.00557816731989951,7.08158484739898e-05,0.0126951818424954,0.0273086418022423,0.00034680506643325,0.0126994622780828,0.987179487179487,156,"goodH",0.730946655615247,0.16891405472669,0.0844570273633449,FALSE
"15631_pilon_18193.002",0.0289792387543251,-0.00513806050791337,-7.457789245653e-05,0.0145147945108216,0.0164246266692974,0.000238467292136682,0.0145188866047378,0.985294117647059,158,"goodH",0.950211271303529,0.819037485834067,0.409518742917033,FALSE
"15631_pilon_30366.003",0.0772556048653779,-0.00995770052337239,-0.000384797629587273,0.0386432217643108,0.00501345307125677,0.000193779608855421,0.0386519243525789,0.0402476780185759,160,"goodH",0.961196069545529,0.0691287707410139,0.965435614629493,FALSE
"15658_pilon_2825.001",0.0788936067937831,0.00095149555788721,3.75997202332931e-05,0.039516443268304,0.0159932079506656,0.000632169842694127,0.0395273946692987,0.958860759493671,162,"goodH",0.953633240168414,0.861798887528881,0.43089944376444,FALSE
"15682_pilon_756.002",0.0312421264802218,0.000158114221742653,2.47382920272611e-06,0.0156458361269521,0.01443549377326,0.000225902030738877,0.0156490684895956,0.984126984126984,164,"goodH",0.956406626980217,0.974437041898556,0.512781479050722,FALSE
"15809_pilon_374.001",0.0437281180781675,-0.00191683757686139,-4.19657584664176e-05,0.0218932260995905,0.0124050736009316,0.000271641830955355,0.0218976396024732,0.977635782747604,166,"goodH",0.956406626980217,0.745490671977347,0.627254664011327,FALSE
"15849_pilon_681.002",0.0638281649947172,0.0111787773312446,0.00035781411992553,0.0320083412812455,0.0254334270151924,0.000814246251370859,0.0320148067692363,0.966996699669967,168,"goodH",0.775651669075708,0.229133414631206,0.114566707315603,FALSE
"15976_pilon_13351.003",0.1307373046875,0.000583397604302035,3.82024830552333e-05,0.0654827561401078,0.015853341725827,0.00103838185083136,0.0654992410300294,0.9296875,170,"goodH",0.953633240168414,0.875922202932121,0.437961101466061,FALSE
"16361_pilon_6479.004",0.030480499190062,0.00479873559454336,7.33116713836452e-05,0.0152772891815519,0.021484326556004,0.000328305735225293,0.015281174132663,0.984520123839009,172,"goodH",0.913036607894841,0.418421770891147,0.209210885445573,FALSE
"17133_pilon_1257.003",0.0509205860993636,-0.00328346659094762,-8.37327870151907e-05,0.0255013366805798,0.0152175635763497,0.000388186419169272,0.0255091044779711,0.973856209150327,174,"goodH",0.956406626980217,0.941636711035327,0.470818355517663,FALSE
"17239_pilon_1757.004",0.0216357421875002,-0.00686927957897488,-7.43644958768116e-05,0.0108256615590989,0.00743872147132555,8.05451112885913e-05,0.0108278165272181,0.9890625,176,"goodH",0.959551729174509,0.22417735576401,0.887911322117995,FALSE
"17337_pilon_639.001",0.0300230517549078,-0.00435353047224778,-6.54369161367604e-05,0.0150307702114175,0.0123343954851784,0.000185444397774526,0.0150347374540864,0.984756097560976,178,"goodH",0.956406626980217,0.737367212469327,0.631316393765336,FALSE
"17432_pilon_2295.004",0.0286108220603538,-0.00437102307802388,-6.25957295325011e-05,0.0143206129126182,0.0102896136216334,0.000147385702073805,0.014323735321211,0.985483870967742,180,"goodH",0.957039443822853,0.505066320364971,0.747466839817515,FALSE
"17651_pilon_7509.001",0.0270625743604995,-0.00362737802502647,-4.91353946118908e-05,0.013545705540721,0.0102215244327111,0.000138486562352604,0.0135485233405515,0.986280487804878,182,"goodH",0.957039443822853,0.497568896426546,0.751215551786727,FALSE
"17681_pilon_314.002",0.0656518050711659,0.00672928127320278,0.000221456325487393,0.0329093578491469,0.0222715329616265,0.000733104575146565,0.0329166643539846,0.966019417475728,184,"goodH",0.902998368037585,0.37287139695986,0.18643569847993,FALSE
"17714_pilon_1_2744.001",0.024312426035503,0.00417867018025356,5.09002708159501e-05,0.0121809735203513,0.0179797602793528,0.000219058865313816,0.0121836365952762,0.987692307692308,186,"goodH",0.942346640519724,0.675666636151673,0.337833318075836,FALSE
"17719_pilon_4863.001",0.0650425295857988,-0.000637935601672677,-2.07770672792974e-05,0.0325692236407869,0.0135162576382653,0.000440300157763279,0.0325755967033926,0.966346153846154,188,"goodH",0.956406626980217,0.872259605319788,0.563870197340106,FALSE
"17830_pilon_14017.002",0.0426626294387671,0.00568025003550083,0.000121436083425582,0.0213786510570173,0.0194577771231358,0.000416065400080247,0.021382987247065,0.978193146417445,190,"goodH",0.942346640519724,0.556003379437199,0.2780016897186,FALSE
"17843_pilon_14110.003",0.105860773866713,-0.00887032971496717,-0.0004699070435448,0.0529751495879473,0.00897136610435481,0.000475390200075424,0.052989722473221,0.94392523364486,192,"goodH",0.959551729174509,0.365453451382484,0.817273274308758,FALSE
"18215_pilon_23656.003",0.0302958579881656,0.00644767369768032,9.78942375397455e-05,0.0151828771320988,0.020135481593084,0.000305778247120684,0.0151860409053097,0.984615384615385,194,"goodH",0.942346640519724,0.506635667092239,0.25331783354612,FALSE
"18357_pilon_54350.002",0.0227612101800554,0.0118076231687132,0.000134790024703872,0.0114155086741781,0.0263414724597178,0.000300765362660006,0.0114179404025324,0.988486842105263,196,"goodH",0.765921248509558,0.197954229611838,0.0989771148059189,FALSE
"18545_pilon_18553.003",0.227337278106509,-0.00850118570887567,-0.000966783969381042,0.113723426647611,0.00559294016548432,0.000636185718062761,0.113747992869448,0.869230769230769,198,"goodH",0.960107515185461,0.0974805115447831,0.951259744227609,FALSE
"18810_pilon_54413.001",0.0244610798531568,-0.000765721504190479,-9.37867466432019e-06,0.0122481536864181,0.0132370940498318,0.000162163480368479,0.0122506858195618,0.987616099071207,200,"goodH",0.956406626980217,0.840655498071233,0.579672250964383,FALSE
"18877_pilon_331.002",0.0224690082644627,-0.00678492210943841,-7.62849495853871e-05,0.011243305133786,0.00809094354955419,9.09894521368771e-05,0.0112458394474759,0.988636363636364,202,"goodH",0.959551729174509,0.280890138766896,0.859554930616552,FALSE
"18938_pilon_50055.002",0.0481633897271758,-0.00532203435947728,-0.000128299584236182,0.0241072446305633,0.0103818799760467,0.000250335560120591,0.0241127388005034,0.975308641975309,204,"goodH",0.957039443822853,0.515264739404528,0.742367630297736,FALSE
"19290_pilon_11617.004",0.0252324714960857,0.00109490414309681,1.38372813635905e-05,0.0126378929615275,0.0155123275411279,0.00019608954539248,0.0126408847977576,0.987220447284345,206,"goodH",0.954913950311683,0.910868786065826,0.455434393032913,FALSE
"19368_pilon_6502.003",0.331609782316582,-0.00142354027542659,-0.000236359079218342,0.166036102594647,0.0128742416007285,0.00213799808883627,0.166067886182538,0.20983606557377,208,"goodH",0.956406626980217,0.799293161393179,0.60035341930341,FALSE
"19429_pilon_3561.004",0.0330733477354133,-0.00894687384874843,-0.000148053981484294,0.0165481244049289,0.00764292304990864,0.000126509776630086,0.0165525383160306,0.983180428134557,210,"goodH",0.959551729174509,0.241332944811472,0.879333527594264,FALSE
"19629_pilon_63.003",0.486111111111111,0.00352028707218889,0.000857273923105922,0.243523867663689,0.0170758660597168,0.00415926166002074,0.243575444166356,0.583333333333333,212,"goodH",0.942346640519724,0.756887550507863,0.378443775253932,FALSE
"19877_pilon_14660.003",0.027226278745907,-0.00314769704451817,-4.28986898470406e-05,0.013628595522479,0.0107615643565307,0.000146694069176028,0.0136312960008463,0.986196319018405,214,"goodH",0.956406626980217,0.557652412535304,0.721173793732348,FALSE
"19906_pilon_6122.003",0.0297551135896896,-0.000771631357591776,-1.15066305080283e-05,0.0149120825570645,0.0212573295171837,0.000317096745106502,0.0149170546022806,0.984894259818731,216,"goodH",0.913036607894841,0.432353176389774,0.216176588194887,FALSE
"19938_pilon_676.002",0.082201061387331,0.00261993304295331,0.000107898115363197,0.0411835392715108,0.0180507776393394,0.000743571707321577,0.041193333726579,0.957055214723926,218,"goodH",0.942346640519724,0.66954084428783,0.334770422143915,FALSE
"20575_pilon_706.001",0.165979737177583,0.00788386846424378,0.000656056924139249,0.0832151027271328,0.0235936071885614,0.00196383982738026,0.0832360991553831,0.908668730650155,220,"goodH",0.87214108630942,0.305547701200257,0.152773850600128,FALSE
"20740_pilon_4373.001",0.257844360806203,-0.000972932499090896,-0.000125627477446645,0.129122500855949,0.0143143619512619,0.00184874120399804,0.12915288926553,0.152037617554859,222,"goodH",0.956406626980217,0.961168775281663,0.519415612359169,FALSE
"20780_pilon_8971.002",0.115502958579882,0.00258103348157543,0.000149357402681368,0.0578672860106416,0.0179233806357331,0.0010374281134345,0.0578812744380501,0.938461538461538,224,"goodH",0.942346640519724,0.680556612591722,0.340278306295861,FALSE
"20780_pilon_26359.001",0.0418969596648244,-0.00979921226957233,-0.000205432761731543,0.0209642118243968,0.00823065094391601,0.000172596837983297,0.0209700106540028,0.978593272171254,226,"goodH",0.959551729174509,0.293734419463307,0.853132790268346,FALSE
